MD,DTCO,DTSM_FAST,DTSM_SLOW,RHOB,GR_Normalized
ft,US/F,US/F,US/F,G/C3,None
   6256.0,61.6468,117.1195,117.1195,2.7238,0.17907289
   6256.5,60.6725,115.8768,115.8768,2.7311,0.16968897
   6257.0,60.9426,115.5112,115.5112,2.7199,0.18263355
   6257.5,63.4144,115.416,115.416,2.7001,0.20792304
   6258.0,65.5408,115.3075,115.3075,2.6885,0.22559305
   6258.5,64.5853,115.0704,115.0704,2.6987,0.22088237
   6259.0,62.4517,114.5223,114.5223,2.7087,0.19651866
   6259.5,59.3683,113.4694,113.4694,2.7157,0.16958374
   6260.0,58.4314,112.2951,112.2951,2.7188,0.15589891
   6260.5,58.0445,111.6146,111.6146,2.7174,0.15629534
   6261.0,57.9961,111.4359,111.4359,2.7105,0.15920769
   6261.5,58.212,111.6923,111.6923,2.7107,0.1572823
   6262.0,58.541,112.4881,112.4881,2.7159,0.1558673
   6262.5,59.0501,113.6619,113.6619,2.7183,0.16325486
   6263.0,59.9347,114.8095,114.8095,2.7122,0.1784697
   6263.5,61.0674,115.5929,115.5929,2.7036,0.19239911
   6264.0,61.7772,115.9795,115.9795,2.7017,0.19934906
   6264.5,62.0187,116.0666,116.0666,2.6989,0.19675434
   6265.0,61.747,115.9344,115.9344,2.7034,0.18427192
   6265.5,60.8065,115.6819,115.6819,2.7131,0.17004943
   6266.0,60.0748,115.379,115.379,2.7203,0.16324447
   6266.5,59.9554,115.0756,115.0756,2.7217,0.16643968
   6267.0,59.9554,114.8223,114.8223,2.7241,0.17245178
   6267.5,60.2475,114.5901,114.5901,2.7322,0.17558542
   6268.0,60.6278,114.4264,114.4264,2.7371,0.1774162
   6268.5,60.6278,114.4908,114.4908,2.7322,0.17790894
   6269.0,60.4407,114.7633,114.7633,2.7268,0.17667471
   6269.5,60.4407,115.2372,115.2372,2.7256,0.17389546
   6270.0,60.7822,115.8684,115.8684,2.7265,0.17384368
   6270.5,61.4789,116.8186,116.8186,2.7273,0.18158379
   6271.0,62.7708,118.4221,118.4221,2.7296,0.19410321
   6271.5,64.7595,120.4298,120.4298,2.7306,0.205107
   6272.0,66.3804,122.3099,122.3099,2.7227,0.21368594
   6272.5,67.5969,123.5345,123.5345,2.7136,0.22536507
   6273.0,68.1029,123.9364,123.9364,2.7089,0.23921837
   6273.5,67.5969,123.6422,123.6422,2.7054,0.24089898
   6274.0,66.6034,122.7943,122.7943,2.7072,0.22488233
   6274.5,65.0189,121.9749,121.9749,2.7109,0.20685457
   6275.0,63.5122,121.7067,121.7067,2.7127,0.20124099
   6275.5,63.5122,122.1736,122.1736,2.7099,0.20649014
   6276.0,64.2107,123.1851,123.1851,2.7184,0.2131489
   6276.5,65.9107,124.3189,124.3189,2.728,0.22131187
   6277.0,70.355,125.2647,125.2647,2.7199,0.23497175
   6277.5,72.0549,125.4167,125.4167,2.6823,0.24439266
   6278.0,72.7124,124.6048,124.6048,2.6448,0.23753174
   6278.5,71.3081,123.2115,123.2115,2.6338,0.21123971
   6279.0,69.6007,121.6673,121.6673,2.6491,0.17495395
   6279.5,65.59,120.6588,120.6588,2.6719,0.1469986
   6280.0,65.59,120.6195,120.6195,2.6844,0.14229022
   6280.5,70.1944,121.9051,121.9051,2.6757,0.16626434
   6281.0,74.0477,125.3048,125.3048,2.6427,0.21028855
   6281.5,80.2763,130.5828,130.5828,2.602,0.25628477
   6282.0,84.4237,136.1102,136.1102,2.5527,0.2883801
   6282.5,86.2592,140.561,140.561,2.5406,0.3013702
   6283.0,86.7076,143.0427,143.0427,2.5526,0.30176184
   6283.5,86.5209,143.3141,143.3141,2.5834,0.2989098
   6284.0,85.9638,142.0458,142.0458,2.5931,0.29945105
   6284.5,85.0903,139.9146,139.9146,2.5829,0.30368435
   6285.0,84.5006,137.2635,137.2635,2.5776,0.30584353
   6285.5,83.6626,134.5697,134.5697,2.5961,0.3000153
   6286.0,81.2362,132.3208,132.3208,2.6265,0.28581008
   6286.5,77.3145,130.4003,130.4003,2.6616,0.2671671
   6287.0,73.3934,128.7215,128.7215,2.6902,0.24890096
   6287.5,71.2265,127.5245,127.5245,2.7071,0.23790136
   6288.0,70.7567,126.8393,126.8393,2.7058,0.23683019
   6288.5,70.9061,126.5838,126.5838,2.6931,0.2407981
   6289.0,71.4806,126.6395,126.6395,2.6853,0.24377243
   6289.5,71.5434,126.7389,126.7389,2.6799,0.24368818
   6290.0,71.485,126.7544,126.7544,2.6786,0.24278529
   6290.5,71.4355,126.7659,126.7659,2.6739,0.24373144
   6291.0,71.2692,126.8139,126.8139,2.683,0.24711116
   6291.5,71.0542,126.8794,126.8794,2.6938,0.25155124
   6292.0,70.9349,126.9367,126.9367,2.7053,0.25353238
   6292.5,70.8467,126.9811,126.9811,2.7061,0.25248137
   6293.0,70.7945,127.0154,127.0154,2.7002,0.24989101
   6293.5,70.7945,127.0348,127.0348,2.6978,0.24557534
   6294.0,70.8418,127.0435,127.0435,2.6942,0.23935981
   6294.5,70.9306,127.0601,127.0601,2.6943,0.23442014
   6295.0,71.0624,127.1212,127.1212,2.7002,0.23589753
   6295.5,71.2512,127.2991,127.2991,2.7059,0.24160783
   6296.0,71.4463,127.637,127.637,2.7102,0.24474274
   6296.5,71.6696,128.0857,128.0857,2.7076,0.24470404
   6297.0,71.9367,128.667,128.667,2.709,0.24566747
   6297.5,72.4696,129.3973,129.3973,2.7075,0.24899061
   6298.0,72.966,130.0114,130.0114,2.7027,0.2521565
   6298.5,73.2704,130.3083,130.3083,2.6938,0.2534964
   6299.0,73.4307,130.4084,130.4084,2.6902,0.2535906
   6299.5,73.4824,130.4402,130.4402,2.689,0.25162467
   6300.0,73.5226,130.4321,130.4321,2.6932,0.24997152
   6300.5,73.5296,130.3999,130.3999,2.692,0.25266525
   6301.0,73.5072,130.3965,130.3965,2.6893,0.25838867
   6301.5,73.4888,130.5318,130.5318,2.6874,0.26166147
   6302.0,73.5446,130.8214,130.8214,2.689,0.25872457
   6302.5,73.7484,131.1685,131.1685,2.6925,0.25386435
   6303.0,74.1683,131.5028,131.5028,2.7001,0.25357315
   6303.5,74.6017,131.7882,131.7882,2.708,0.25876158
   6304.0,74.955,132.0065,132.0065,2.7118,0.26437122
   6304.5,75.0713,132.1533,132.1533,2.7043,0.26721576
   6305.0,75.0859,132.2546,132.2546,2.694,0.26829025
   6305.5,75.043,132.3227,132.3227,2.6918,0.2676507
   6306.0,74.9581,132.3529,132.3529,2.6918,0.26414803
   6306.5,74.8378,132.3437,132.3437,2.6911,0.25791672
   6307.0,74.7304,132.2739,132.2739,2.6845,0.25485462
   6307.5,74.6753,132.133,132.133,2.6799,0.25661466
   6308.0,74.617,131.9481,131.9481,2.6834,0.256207
   6308.5,74.553,131.7799,131.7799,2.6879,0.25203234
   6309.0,74.3814,131.6374,131.6374,2.6892,0.24696037
   6309.5,74.0977,131.4765,131.4765,2.6833,0.24514976
   6310.0,73.9335,131.334,131.334,2.6784,0.24562754
   6310.5,73.8952,131.2996,131.2996,2.6796,0.24525148
   6311.0,73.9312,131.3917,131.3917,2.6864,0.2480149
   6311.5,74.1223,131.576,131.576,2.6893,0.25429884
   6312.0,74.5159,131.8527,131.8527,2.6952,0.26179498
   6312.5,74.8701,132.2654,132.2654,2.6978,0.26774532
   6313.0,75.2278,132.8529,132.8529,2.7034,0.27013746
   6313.5,75.7004,133.5459,133.5459,2.7019,0.27098295
   6314.0,76.3209,134.1898,134.1898,2.705,0.27292794
   6314.5,77.1031,134.8246,134.8246,2.7055,0.27725548
   6315.0,77.8646,135.6149,135.6149,2.7033,0.282186
   6315.5,78.4974,136.5141,136.5141,2.691,0.28411576
   6316.0,78.8372,137.3305,137.3305,2.6786,0.28290024
   6316.5,79.1173,137.9253,137.9253,2.6696,0.28294268
   6317.0,79.3276,138.2389,138.2389,2.6688,0.28660256
   6317.5,80.6089,138.2291,138.2291,2.6588,0.2918126
   6318.0,81.1754,137.9084,137.9084,2.6516,0.29651642
   6318.5,81.9919,137.3647,137.3647,2.6464,0.3001237
   6319.0,81.9919,136.6654,136.6654,2.6676,0.3020826
   6319.5,80.9538,135.9407,135.9407,2.6836,0.301839
   6320.0,80.0244,135.3575,135.3575,2.6975,0.29852295
   6320.5,78.5779,134.9647,134.9647,2.6982,0.29436162
   6321.0,78.4009,134.743,134.743,2.7035,0.29220095
   6321.5,78.3787,134.6472,134.6472,2.7048,0.29188064
   6322.0,78.4638,134.6326,134.6326,2.7008,0.29298654
   6322.5,78.8347,134.7016,134.7016,2.6929,0.29499763
   6323.0,79.3996,134.8825,134.8825,2.6835,0.29784802
   6323.5,79.9975,135.1964,135.1964,2.6749,0.29998726
   6324.0,80.5454,135.6304,135.6304,2.6801,0.30085355
   6324.5,80.9896,136.1321,136.1321,2.6878,0.3039169
   6325.0,81.5278,136.6709,136.6709,2.6966,0.30914006
   6325.5,82.0936,137.2521,137.2521,2.6882,0.3135171
   6326.0,83.094,137.8502,137.8502,2.6733,0.31733152
   6326.5,84.1916,138.4106,138.4106,2.6554,0.32095918
   6327.0,85.1127,138.8642,138.8642,2.6498,0.3225449
   6327.5,85.8898,139.2039,139.2039,2.6523,0.32115802
   6328.0,86.3686,139.5083,139.5083,2.6499,0.31931868
   6328.5,86.6381,139.8001,139.8001,2.6375,0.31785798
   6329.0,86.8316,140.0617,140.0617,2.6287,0.31664908
   6329.5,86.9208,140.7268,140.7268,2.6241,0.32070395
   6330.0,87.0661,142.2755,142.2755,2.6155,0.34033078
   6330.5,89.2462,145.3164,145.3164,2.5903,0.37880382
   6331.0,92.3533,150.588,150.588,2.5652,0.42535165
   6331.5,100.3467,157.7938,157.7938,2.5314,0.47084993
   6332.0,106.788,166.235,166.235,2.4821,0.51697534
   6332.5,114.5655,174.9933,174.9933,2.4092,0.5700625
   6333.0,120.0092,183.0915,183.0915,2.3511,0.6223252
   6333.5,124.8203,189.4369,189.4369,2.3206,0.65795267
   6334.0,128.4628,193.1791,193.1791,2.3064,0.6758034
   6334.5,130.8165,195.2727,195.2727,2.2939,0.68374383
   6335.0,132.2579,196.7669,196.7669,2.2784,0.68969566
   6335.5,133.3572,197.4182,197.4182,2.2776,0.70122
   6336.0,133.586,196.562,196.562,2.284,0.72309196
   6336.5,131.2097,193.4592,193.4592,2.2976,0.74543434
   6337.0,127.0026,188.8828,188.8828,2.327,0.7475099
   6337.5,123.2824,185.1171,185.1171,2.3614,0.7327104
   6338.0,122.2836,183.1564,183.1564,2.3804,0.72925526
   6338.5,122.8443,183.1457,183.1457,2.3602,0.7556159
   6339.0,125.0167,185.1743,185.1743,2.3258,0.80505276
   6339.5,129.4393,188.0078,188.0078,2.3081,0.8495947
   6340.0,129.4393,190.2444,190.2444,2.3555,0.86256295
   6340.5,129.0667,191.2611,191.2611,2.4719,0.83383596
   6341.0,126.711,190.1709,190.1709,2.5819,0.7782736
   6341.5,124.1424,186.3001,186.3001,2.6387,0.7288066
   6342.0,121.5556,180.4999,180.4999,2.5953,0.7021674
   6342.5,117.1188,174.5673,174.5673,2.5101,0.6923363
   6343.0,112.7389,170.0624,170.0624,2.4381,0.68627495
   6343.5,109.858,167.7824,167.7824,2.4071,0.6773503
   6344.0,109.5262,167.3591,167.3591,2.4187,0.66958
   6344.5,110.8685,167.8758,167.8758,2.432,0.66554946
   6345.0,113.6247,168.8501,168.8501,2.422,0.66325945
   6345.5,115.2021,170.0546,170.0546,2.4022,0.6609362
   6346.0,115.8584,171.08,171.08,2.3773,0.65561396
   6346.5,116.0966,171.6916,171.6916,2.3667,0.646646
   6347.0,116.1207,171.9323,171.9323,2.364,0.63647217
   6347.5,115.9427,171.7622,171.7622,2.3625,0.6310527
   6348.0,115.56,171.3014,171.3014,2.3556,0.6348727
   6348.5,115.4518,170.9169,170.9169,2.3456,0.64008194
   6349.0,114.6069,170.7102,170.7102,2.3408,0.6326054
   6349.5,113.4689,170.4152,170.4152,2.3515,0.6066711
   6350.0,111.758,169.4552,169.4552,2.3759,0.57103616
   6350.5,110.1025,166.8926,166.8926,2.397,0.53591883
   6351.0,108.5024,161.9999,161.9999,2.4111,0.50293505
   6351.5,106.0656,154.9557,154.9557,2.4212,0.4701596
   6352.0,99.156,146.9949,146.9949,2.4413,0.4335221
   6352.5,88.3139,139.7117,139.7117,2.4796,0.38072425
   6353.0,80.2909,134.5851,134.5851,2.545,0.3057776
   6353.5,77.0096,132.351,132.351,2.615,0.23880343
   6354.0,77.0096,133.0721,133.0721,2.6405,0.21972114
   6354.5,84.6653,138.2866,138.2866,2.6098,0.26634258
   6355.0,98.1745,147.5471,147.5471,2.5291,0.36360314
   6355.5,107.2308,157.1173,157.1173,2.4608,0.46924776
   6356.0,111.9144,164.3392,164.3392,2.4257,0.5426138
   6356.5,113.0136,167.8917,167.8917,2.4261,0.56183255
   6357.0,113.0564,168.6371,168.6371,2.4442,0.54498744
   6357.5,112.6135,168.4783,168.4783,2.4533,0.5236942
   6358.0,112.4056,168.4534,168.4534,2.4592,0.5105316
   6358.5,112.805,169.1285,169.1285,2.4532,0.5051874
   6359.0,113.7809,170.2402,170.2402,2.4363,0.50406444
   6359.5,114.9958,171.0717,171.0717,2.421,0.5087743
   6360.0,115.911,171.1501,171.1501,2.411,0.51751405
   6360.5,115.911,170.2039,170.2039,2.4086,0.52363926
   6361.0,115.4447,168.7398,168.7398,2.4132,0.51873577
   6361.5,113.5383,168.0563,168.0563,2.429,0.5016103
   6362.0,113.4859,168.8234,168.8234,2.4513,0.48949918
   6362.5,113.8407,171.4545,171.4545,2.4555,0.51155806
   6363.0,116.453,176.001,176.001,2.4266,0.5913491
   6363.5,120.4889,181.1636,181.1636,2.3717,0.71438587
   6364.0,125.3601,185.4866,185.4866,2.3033,0.82900816
   6364.5,126.4104,188.1457,188.1457,2.255,0.8865163
   6365.0,126.9609,188.922,188.922,2.2233,0.88337433
   6365.5,126.6251,188.6497,188.6497,2.2165,0.8551209
   6366.0,125.8233,187.951,187.951,2.2098,0.8300211
   6366.5,124.965,186.7922,186.7922,2.2101,0.80969435
   6367.0,124.7689,185.3363,185.3363,2.2144,0.7831091
   6367.5,123.4949,183.8794,183.8794,2.2267,0.7538224
   6368.0,122.162,182.9102,182.9102,2.239,0.73187035
   6368.5,121.9318,182.8637,182.8637,2.24,0.72391677
   6369.0,122.0145,183.9569,183.9569,2.228,0.7348904
   6369.5,122.9154,186.0899,186.0899,2.213,0.7552255
   6370.0,123.9669,188.5563,188.5563,2.2094,0.7698257
   6370.5,124.8728,190.7127,190.7127,2.2197,0.78335035
   6371.0,125.4295,192.3836,192.3836,2.2344,0.8240564
   6371.5,125.4472,193.6262,193.6262,2.2365,0.90048397
   6372.0,125.0438,194.6658,194.6658,2.2233,0.9721054
   6372.5,124.8012,195.6291,195.6291,2.2061,1.0
   6373.0,124.5934,196.2376,196.2376,2.19,0.97915184
   6373.5,123.3573,195.4947,195.4947,2.1964,0.9160456
   6374.0,115.1318,190.7147,190.7147,2.2681,0.79853296
   6374.5,102.8694,179.9443,179.9443,2.3702,0.6246849
   6375.0,90.409,166.8804,166.8804,2.4821,0.4554373
   6375.5,85.2138,158.3085,158.3085,2.5129,0.3637666
   6376.0,85.3531,159.2182,159.2182,2.479,0.37619475
   6376.5,93.2247,169.7548,169.7548,2.3956,0.46194878
   6377.0,103.6926,184.229,184.229,2.2892,0.5763042
   6377.5,116.1628,195.7353,195.7353,2.2181,0.69160485
   6378.0,121.469,200.9493,200.9493,2.1943,0.7837832
   6378.5,123.4556,200.8046,200.8046,2.2154,0.8459758
   6379.0,123.4556,196.4857,196.4857,2.2393,0.88858545
   6379.5,115.5719,187.4998,187.4998,2.2403,0.9079993
   6380.0,105.4823,173.9572,173.9572,2.2907,0.85770375
   6380.5,90.2349,157.4773,157.4773,2.3964,0.7091471
   6381.0,75.4838,141.0142,141.0142,2.5392,0.5075631
   6381.5,61.6366,127.7661,127.7661,2.6467,0.33186892
   6382.0,57.5146,118.2665,118.2665,2.7075,0.22204486
   6382.5,54.1758,111.1102,111.1102,2.7327,0.16021024
   6383.0,51.8255,105.7182,105.7182,2.7401,0.1257596
   6383.5,50.3129,101.9356,101.9356,2.7376,0.109775394
   6384.0,49.9787,99.4132,99.4132,2.734,0.10529706
   6384.5,49.901,97.7925,97.7925,2.7317,0.10860188
   6385.0,49.9577,96.8595,96.8595,2.7292,0.11407839
   6385.5,50.1261,96.4982,96.4982,2.7292,0.116275035
   6386.0,50.6569,96.61,96.61,2.7202,0.11306754
   6386.5,51.2571,97.0436,97.0436,2.7025,0.106703304
   6387.0,51.8573,97.4001,97.4001,2.6697,0.09840804
   6387.5,52.2637,97.1328,97.1328,2.6192,0.08806176
   6388.0,52.2637,95.9686,95.9686,2.5793,0.07881201
   6388.5,52.67,94.2755,94.2755,2.5526,0.072687596
   6389.0,52.67,92.9932,92.9932,2.5623,0.069446415
   6389.5,53.4311,92.6326,92.6326,2.587,0.068279974
   6390.0,54.1204,92.8281,92.8281,2.6129,0.06813105
   6390.5,54.1922,93.1519,93.1519,2.6328,0.06954479
   6391.0,54.1922,93.472,93.472,2.64,0.07334257
   6391.5,53.8067,93.8773,93.8773,2.6671,0.0784657
   6392.0,53.4284,94.5357,94.5357,2.6942,0.08157231
   6392.5,53.1176,95.1697,95.1697,2.7071,0.081412576
   6393.0,52.8192,95.3747,95.3747,2.6996,0.08145438
   6393.5,52.3738,95.2729,95.2729,2.6968,0.08357863
   6394.0,52.2572,95.0609,95.0609,2.696,0.08414854
   6394.5,52.2728,94.7468,94.7468,2.6798,0.08109933
   6395.0,52.2852,94.3536,94.3536,2.6491,0.07783277
   6395.5,52.3384,93.9357,93.9357,2.6182,0.07741949
   6396.0,52.4321,93.5519,93.5519,2.6069,0.07991688
   6396.5,52.3759,93.1311,93.1311,2.6161,0.083574474
   6397.0,52.2852,92.6596,92.6596,2.6415,0.08666715
   6397.5,52.0269,92.3126,92.3126,2.6533,0.08748727
   6398.0,52.0269,92.1057,92.1057,2.6378,0.084434114
   6398.5,53.1719,91.9403,91.9403,2.6139,0.080013804
   6399.0,53.365,91.8346,91.8346,2.6076,0.07724331
   6399.5,53.365,91.8499,91.8499,2.6164,0.076632425
   6400.0,53.7513,92.0234,92.0234,2.6374,0.07844594
   6400.5,53.1856,92.3966,92.3966,2.6705,0.081718534
   6401.0,52.7612,92.9847,92.9847,2.6969,0.085210145
   6401.5,52.3488,93.6554,93.6554,2.7148,0.08907573
   6402.0,52.3488,94.2259,94.2259,2.7089,0.09276868
   6402.5,52.488,94.5743,94.5743,2.6892,0.09403267
   6403.0,52.9706,94.527,94.527,2.654,0.09012174
   6403.5,53.4687,94.2115,94.2115,2.6439,0.08171562
   6404.0,53.4687,93.9562,93.9562,2.6665,0.07401149
   6404.5,52.1136,93.5564,93.5564,2.6936,0.069902964
   6405.0,52.1136,92.8038,92.8038,2.6885,0.067871474
   6405.5,51.601,92.066,92.066,2.6697,0.06517794
   6406.0,51.601,91.7185,91.7185,2.6781,0.0627498
   6406.5,52.9645,91.7417,91.7417,2.6923,0.06661352
   6407.0,53.4242,92.0202,92.0202,2.6979,0.0793998
   6407.5,53.9245,92.5284,92.5284,2.6879,0.09272604
   6408.0,53.9245,93.0578,93.0578,2.69,0.09675199
   6408.5,53.79,93.3665,93.3665,2.6839,0.092543006
   6409.0,53.2702,93.4034,93.4034,2.6647,0.088307604
   6409.5,53.6267,93.099,93.099,2.6457,0.08835836
   6410.0,53.4438,92.5069,92.5069,2.6389,0.08913605
   6410.5,53.1162,91.926,91.926,2.6439,0.08738598
   6411.0,52.9975,91.58,91.58,2.6425,0.084519595
   6411.5,52.9482,91.4956,91.4956,2.6511,0.08510219
   6412.0,52.6383,91.6518,91.6518,2.661,0.09121621
   6412.5,52.7071,92.0129,92.0129,2.6801,0.098054044
   6413.0,52.9482,92.4595,92.4595,2.6921,0.09976543
   6413.5,52.7551,92.86,92.86,2.6946,0.09512963
   6414.0,52.4724,93.1792,93.1792,2.683,0.08958178
   6414.5,52.2993,93.4516,93.4516,2.6695,0.08845674
   6415.0,52.4028,93.7378,93.7378,2.6706,0.092765145
   6415.5,52.5542,94.0824,94.0824,2.678,0.10096534
   6416.0,52.8899,94.4768,94.4768,2.6825,0.10879594
   6416.5,53.2175,94.9044,94.9044,2.6801,0.11381362
   6417.0,53.5857,95.3508,95.3508,2.6653,0.11608596
   6417.5,54.0684,95.7628,95.7628,2.6608,0.11579311
   6418.0,54.2305,96.0946,96.0946,2.6641,0.11317778
   6418.5,54.2798,96.3053,96.3053,2.6801,0.10897898
   6419.0,54.492,96.3799,96.3799,2.6852,0.105715536
   6419.5,54.4682,96.4273,96.4273,2.684,0.104205914
   6420.0,54.2173,96.5181,96.5181,2.6847,0.10310957
   6420.5,54.371,96.5951,96.5951,2.6826,0.10223037
   6421.0,54.2391,96.6361,96.6361,2.6807,0.10400436
   6421.5,54.0962,96.6749,96.6749,2.6774,0.10938852
   6422.0,53.9085,96.7392,96.7392,2.6909,0.11359959
   6422.5,53.7369,96.8517,96.8517,2.7057,0.11181021
   6423.0,53.7369,97.024,97.024,2.7089,0.10462232
   6423.5,53.1023,97.1911,97.1911,2.7082,0.098194234
   6424.0,52.7281,97.2446,97.2446,2.7068,0.09596474
   6424.5,52.4199,97.1618,97.1618,2.7146,0.09701698
   6425.0,52.1551,97.0118,97.0118,2.7135,0.099923916
   6425.5,52.0832,96.8133,96.8133,2.6987,0.10456096
   6426.0,52.2563,96.5008,96.5008,2.6744,0.11256461
   6426.5,52.545,96.0806,96.0806,2.6591,0.12267358
   6427.0,52.8778,95.6237,95.6237,2.6591,0.13003723
   6427.5,53.6302,95.159,95.159,2.6659,0.12931049
   6428.0,54.323,94.7143,94.7143,2.6689,0.12421627
